,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio
0,2012-09-04,41.754002,42.599998,41.754002,42.438,41.13858,5091000,-0.016117583297987736,0.003817286394269148,-0.016117583297987736,0.0,0.0,,,,,,
1,2012-09-05,42.394001,42.542,42.035999,42.209998999999996,40.917564,5526000,0.004359204083373758,0.007865458608516063,-0.004122246010951125,-1.2280010000000061,-1.2210159999999988,,,,,,
2,2012-09-06,42.5,43.259997999999996,42.256001,43.259997999999996,41.93541,9617000,-0.017568146905600823,0.0,-0.02320843842849918,0.04999899999999968,0.017845999999998696,,,,,,
3,2012-09-07,43.289001,43.679001,43.106998,43.619999,42.284386,6135000,-0.007588216588450658,0.001352636436328103,-0.011760683442473274,-0.639998999999996,-0.6510239999999996,,,,,,
4,2012-09-10,43.661999,44.119999,43.632999,43.749001,42.409447,7534000,-0.001988662552546039,0.00848014792383478,-0.002651534831618285,-0.8709980000000002,-0.8749389999999977,-0.015854112874486015,,,,,
5,2012-09-11,43.799999,44.59,43.75,44.286999,42.930973,7158000,-0.010996455189930643,0.006841759587277618,-0.012125432116093515,-0.46200199999999825,-0.4784739999999985,-0.019459430972055825,,,,,
6,2012-09-12,44.598999,44.833,44.375,44.640999,43.274132,6168000,-0.0009408391599838861,0.004301001418001382,-0.005958625612298651,-0.6460000000000008,-0.656841,-0.01634371578467575,,,,,
7,2012-09-13,44.639998999999996,45.659,44.591999,45.526001,44.132027,8119000,-0.019461450172177486,0.002921385517695718,-0.02051579272249282,-0.11499799999999993,-0.14210500000000081,-0.02551072298223589,,,,,
8,2012-09-14,45.506001,45.666,45.200001,45.417999,44.02734,6875000,0.0019376018745342893,0.005460412291611316,-0.004799815156982135,-1.108001999999999,-1.1046869999999984,-0.015275864531151928,,,,,
9,2012-09-17,45.431999,45.630001,45.25,45.349998,43.961422,5157000,0.0018081808956198486,0.006174267085965468,-0.0022050276606406793,-1.0680010000000024,-1.0659180000000035,-0.006738672844042837,-0.02866810931281616,,,,
10,2012-09-18,45.299999,45.499001,45.074001,45.298,43.911015,4771000,4.4129983663765415e-05,0.004437304075235016,-0.0049450086096516355,-1.0519979999999975,-1.0504069999999999,-0.0011347211797432255,-0.02123936376881963,,,,
11,2012-09-19,45.285999,45.540001000000004,45.169998,45.188999,43.805359,5011000,0.002146540134690511,0.007767421446976508,-0.0004204784443223586,-1.1090009999999992,-1.1056559999999962,0.0037000244240859015,-0.01228616947235317,,,,
12,2012-09-20,44.752998,45.931999,44.724998,45.417999,44.02734,11339000,-0.014641794324756652,0.011317099196730185,-0.015258290000843111,-0.7710000000000008,-0.7780190000000005,-0.0018362764066293114,-0.01251485341747427,,,,
13,2012-09-21,45.931,46.179001,45.685001,45.952,44.544987,12850000,-0.00045699860724235375,0.004939959087743695,-0.005810389101671309,-0.4659990000000036,-0.48235300000000336,-0.011111612116991743,-0.01891540085306387,,,,
14,2012-09-24,45.75,45.75,45.307999,45.528999,44.134933000000004,7608000,0.004854071138265192,0.004854071138265192,-0.0048540491742415925,-1.4230009999999993,-1.4100539999999953,-0.0011377276271768988,-0.00589074449012128,-0.02203722950289322,,,
15,2012-09-25,45.759997999999996,45.772999,45.129002,45.152,43.769478,5510000,0.013465582919914842,0.013753521438695904,-0.0005093462083628486,-1.3769989999999979,-1.3654550000000043,0.006555621013465407,0.00432537650602427,-0.009864472596267326,,,
16,2012-09-26,45.132,45.201,44.577,44.584,43.218876,4991000,0.012291404988336474,0.013839045397451954,-0.00015700699802634333,-1.5679999999999978,-1.5506019999999978,0.016665162390094856,0.016992631885878406,0.006299705424965385,,,
17,2012-09-27,44.759997999999996,45.216999,44.698002,45.216999,43.832489,4342000,-0.010106840571175613,0.0,-0.011477917851204555,-0.3670010000000019,-0.38638699999999915,0.0015436805082971183,0.002072236151718032,-0.004902275801187073,,,
18,2012-09-28,45.112999,45.252998,44.863997999999995,45.147999,43.765606,5548000,-0.0007752281557372731,0.0023256623178360414,-0.006290444898787273,-1.0690000000000026,-1.0668830000000042,-0.00048727740957021926,0.0030056769514856807,-0.0011251779582376331,,,
19,2012-10-01,45.318001,46.013,45.25,45.688999,44.290039,6957000,-0.008120072842917825,0.0070914444853562575,-0.009608417991385676,-0.4589999999999961,-0.4755669999999981,-0.011622044947843913,-0.00812886270500246,-0.010122050022005058,-0.02200200643485306,,
20,2012-10-02,45.695999,45.880001,45.401001,45.764998999999996,44.363716,3347000,-0.0015077024256024973,0.0025128810775238986,-0.007953632862528703,-0.9240000000000066,-0.9263230000000036,-0.01058450367277386,-0.008755592893162523,-0.009612870307284416,-0.01999125357787057,,
21,2012-10-03,45.900002,47.467999,45.766998,47.375999,45.925388,11976000,-0.031154952531977198,0.0019419115573688916,-0.03396236562737176,0.6110000000000042,0.5616720000000015,-0.03244258764865304,-0.03784616130205509,-0.03944190531299774,-0.04786389200996055,,
22,2012-10-04,47.275002,47.5,47.140999,47.487999,46.033958,6340000,-0.004485280586364548,0.0002527164810628424,-0.007307109318293259,-0.8879999999999981,-0.8914299999999997,-0.025160040961085817,-0.03575639605282177,-0.03895299526097118,-0.04565784399549022,,
23,2012-10-05,47.799999,48.299999,47.286999,47.527,46.100891,9005000,0.005744082311107235,0.016264418120226276,-0.005049782229048727,-0.960999000000001,-0.9330670000000012,-0.01594884591916168,-0.03323375554947727,-0.03678331755282982,-0.04233068781955507,,
24,2012-10-08,47.424,47.548,46.981998,47.193001,45.776913,5542000,0.004894772426106142,0.007522280687341842,-0.004471065529399243,-1.3339989999999986,-1.3239779999999968,-0.0026105862604499652,-0.022865710531949635,-0.02736284701764724,-0.031904129173730644,-0.04305811363850309,
25,2012-10-09,47.226002,47.299999,46.126999,46.487999,45.093059999999994,8103000,0.015875129407054045,0.01746687354729981,-0.007765445013023786,-1.7050020000000004,-1.6838530000000063,0.01562555101586538,-0.005173369582975762,-0.010906031898684554,-0.014855438282039168,-0.025061083829398534,
26,2012-10-10,46.499001,46.516998,46.048,46.209,44.822433000000004,5058000,0.0062758553528532435,0.0066653249367005785,-0.0034841697504814917,-1.2789989999999989,-1.2706269999999904,0.01670669782942702,0.004349789002142224,-0.0034625404863412035,-0.007210728429526747,-0.0157129693349779,
27,2012-10-11,46.717999,47.582001,46.501999,47.257,45.838989,12626000,-0.011405738832342305,0.00687730918170848,-0.015976490255411924,0.047999999999994714,0.016555999999994242,-0.006818037539412236,-0.013606460418562283,-0.022968035776005147,-0.027395954038555104,-0.03415791353661857,
28,2012-10-12,47.27,47.604,46.946999,47.335999,45.915607,8243000,-0.0013942665496506912,0.005661674109803894,-0.008217847055472571,-0.9210009999999968,-0.9233819999999966,-0.009282558925184925,-0.010630376682237097,-0.02264941882111071,-0.02699318968635267,-0.03262970155124423,
