,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio
0,2012-09-04,77.57,77.800003,76.730003,77.08000200000001,77.08000200000001,301500,0.006357005543409011,0.00934095720443806,-0.004540723805378399,0.0,0.0,,,,,,
1,2012-09-05,77.32,79.589996,76.949997,78.160004,78.160004,483500,-0.01074723588806381,0.01829570018957516,-0.015481153250708646,0.08000199999999325,0.08000199999999325,,,,,,
2,2012-09-06,78.75,79.360001,78.099998,79.279999,79.279999,357400,-0.006685153969288038,0.0010091069753923598,-0.014883968401664616,0.11999500000000296,0.11999500000000296,,,,,,
3,2012-09-07,79.059998,79.209999,77.93,78.150002,78.150002,388200,0.011644222350755573,0.013563620894085249,-0.0028151246880325775,-2.129997000000003,-2.129997000000003,,,,,,
4,2012-09-10,78.220001,78.660004,77.68,77.800003,77.800003,272600,0.005398431668440784,0.011053997003059202,-0.0015424549533756826,-1.3499989999999968,-1.3499989999999968,0.003778907309296642,,,,,
5,2012-09-11,78.059998,79.720001,77.379997,78.900002,78.900002,663200,-0.01064643825991296,0.010392889470395739,-0.019264955151712115,0.09999899999999684,0.09999899999999684,-0.0056020277413935116,,,,,
6,2012-09-12,78.860001,82.209999,78.660004,80.199997,80.199997,1048800,-0.016708180176116416,0.025062370014801827,-0.01920190844894909,0.29999499999999557,0.29999499999999557,-0.016633372193268547,,,,,
7,2012-09-13,79.940002,82.269997,79.709999,81.629997,81.629997,484900,-0.020703112361991072,0.007840255096420057,-0.02352074078846289,0.4300000000000068,0.4300000000000068,-0.028102375159955173,,,,,
8,2012-09-14,81.540001,83.410004,81.43,82.540001,82.540001,421800,-0.012115337871149268,0.010540380293913465,-0.013448037152313574,-0.0899959999999993,-0.0899959999999993,-0.02818028800363137,,,,,
9,2012-09-17,82.709999,82.739998,80.470001,80.739998,80.739998,389700,0.024399319405482123,0.024770870071114004,-0.003344030303295331,-2.800003000000004,-2.800003000000004,0.0007679093576395957,-0.01600195110235192,,,,
10,2012-09-18,80.199997,80.730003,79.800003,79.889999,79.889999,316900,0.003880310475407489,0.010514507579352905,-0.001126498950137722,-1.8499989999999968,-1.8499989999999968,0.013894097057129517,-0.002015256002193766,,,,
11,2012-09-19,80.0,80.559998,79.16999799999999,80.379997,80.379997,834800,-0.004727507018941535,0.0022393755501133317,-0.015053484015432494,-0.5100020000000001,-0.5100020000000001,0.008161251859712948,-0.00533711764134559,,,,
12,2012-09-20,79.940002,80.870003,79.769997,80.279999,80.279999,242500,-0.00423513956446353,0.007349327445806297,-0.006352790313313261,-1.0999979999999994,-1.0999979999999994,0.0060538092433208845,-0.002852510000654118,,,,
13,2012-09-21,80.970001,81.849998,78.699997,79.43,79.43,921700,0.019388153090771576,0.03046705275084971,-0.009190519954677234,-1.8499989999999968,-1.8499989999999968,0.008989029334004472,0.00942967770363845,,,,
14,2012-09-24,77.83000200000001,78.82,75.660004,76.370003,76.370003,1288600,0.019117440652713036,0.032080619402358845,-0.009296830851243998,-4.05999700000001,-4.05999700000001,0.03797298004558125,0.04800309226123778,0.039526826608435206,,,
15,2012-09-25,76.860001,77.099998,75.360001,75.440002,75.440002,703200,0.018822891865776903,0.022004188175922756,-0.001060458614516091,-1.93000099999999,-1.93000099999999,0.038971343081353194,0.05633612390413245,0.05089251632487146,,,
16,2012-09-26,75.349998,75.470001,73.010002,74.889999,74.889999,1151500,0.0061423288308495305,0.007744719024498803,-0.025103445387948287,-1.5500030000000038,-1.5500030000000038,0.031940200720258716,0.057003612725378794,0.05569948265054725,,,
17,2012-09-27,75.050003,75.889999,74.41999799999999,75.209999,75.209999,656700,-0.0021273235225012233,0.00904135100440584,-0.010503935786516982,-0.6800000000000068,-0.6800000000000068,0.014067299748268702,0.043970226618404995,0.04760006534060279,,,
