,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio
0,2012-09-04,65.33000200000001,65.43,64.650002,64.970001,53.63642900000001,1826300,0.005541034238248033,0.007080175356623641,-0.0049253346940844045,0.0,0.0,,,,,,
1,2012-09-05,63.549999,63.740002000000004,63.0,63.48,53.342316000000004,1914300,0.0011026937618148214,0.004095809703843933,-0.007561436672967825,-2.4900009999999995,-1.294113000000003,,,,,,
2,2012-09-06,64.400002,65.650002,64.349998,65.25,54.829651,2961400,-0.013026789272030603,0.0061302988505747,-0.01379313409961691,0.7700000000000031,0.4873349999999945,,,,,,
3,2012-09-07,67.150002,68.160004,67.099998,67.699997,56.888386,4076700,-0.008124003314209816,0.006794786120891683,-0.008862614868358043,1.4499969999999962,1.0587349999999986,,,,,,
4,2012-09-10,67.720001,68.129997,67.089996,67.139999,56.41781999999999,2349000,0.008638695392295004,0.01474527874211029,-0.0007447572348042719,-1.5599979999999931,-1.4705660000000051,-0.021328561533043966,,,,,
5,2012-09-11,67.559998,68.699997,67.470001,68.489998,57.552227,2764100,-0.013578625013246581,0.0030661265313511876,-0.014892641696383269,0.34999899999999684,0.13440700000001016,-0.03034018485443679,,,,,
6,2012-09-12,69.120003,69.18,68.260002,68.720001,57.745499,2532300,0.005820750788405826,0.006693815385713009,-0.006693815385712787,-0.7699970000000036,-0.8067279999999997,-0.018335302410720233,,,,,
7,2012-09-13,68.720001,70.889999,68.32,70.510002,59.249641000000004,3145800,-0.025386483466558474,0.005389263781328646,-0.03105945167892643,0.7900010000000037,0.5041420000000016,-0.0283364422539657,,,,,
8,2012-09-14,72.339996,73.0,72.160004,72.279999,60.736965000000005,6493900,0.00083006365287841,0.009961275732723651,-0.0016601411408431188,0.7699970000000036,0.487324000000001,-0.039457654115352514,,,,,
9,2012-09-17,72.089996,72.18,71.019997,71.260002,59.87986,2222100,0.01164740354624172,0.012910440277562829,-0.003368018429188324,-2.0199970000000036,-1.8571050000000042,-0.014145405160106761,-0.04602865573874115,,,,
10,2012-09-18,70.629997,71.220001,70.440002,71.08000200000001,59.728603,2251200,-0.006330964931599237,0.001969597581046534,-0.009003938970063574,-1.1799999999999926,-1.151257000000001,-0.004361294193548693,-0.03501690953807246,,,,
11,2012-09-19,71.160004,71.599998,70.83000200000001,71.18,59.812641000000006,2164400,-0.00028092160719306314,0.00590050576004475,-0.004917083450407422,-0.9000020000000006,-0.9159619999999933,0.001152023040179584,-0.02555493116043861,,,,
12,2012-09-20,69.559998,70.260002,69.239998,70.150002,58.947128,1979100,-0.008410605604829646,0.0015680683800978201,-0.012972259074205073,-2.029998000000006,-1.865513000000007,0.014825359520303172,-0.0042623206197487384,,,,
13,2012-09-21,70.57,70.68,69.91999799999999,69.949997,58.77906,1696600,0.008863517177849056,0.01043606906802319,-0.0004288634923029777,-1.2000050000000044,-1.168067999999998,0.011065098401648044,0.001801332457526783,,,,
14,2012-09-24,69.209999,69.66999799999999,69.07,69.379997,58.300087,1581600,-0.002450245133334472,0.0041798935217594035,-0.004468103392970879,-1.5699999999999932,-1.4789730000000034,0.013952185671036732,0.01326034937706888,-0.008801728063878023,,,
15,2012-09-25,69.519997,69.83000200000001,67.959999,68.059998,57.190891,2397900,0.021451646237192312,0.026006524419821764,-0.0014692771516096048,-2.31999900000001,-2.109195999999997,0.024742886416188048,0.03228037121011962,0.013448941525583846,,,
16,2012-09-26,67.769997,67.91999799999999,66.809998,67.449997,56.678307,2644700,0.004744255214718551,0.006968139672415274,-0.009488495603639624,-1.610000999999997,-1.512584000000004,0.022950352392157924,0.03973317597034143,0.026538213189245985,,,
17,2012-09-27,68.300003,69.099998,68.089996,68.91999799999999,57.913559,2453300,-0.008995865031800943,0.0026117238134568677,-0.012042977714537884,0.47000099999999634,0.23525200000000268,-0.0024376175983059634,0.015249582566731812,0.008193092712123429,,,
18,2012-09-28,68.790001,68.82,68.099998,68.610001,57.653068999999995,2011100,0.002623524229361296,0.003060763692453561,-0.00743336237526071,-1.3099969999999956,-1.2604900000000043,-0.0018365077709299182,0.014487660479701736,0.013632587859409684,,,
19,2012-10-01,69.260002,70.150002,68.860001,69.019997,57.997581000000004,1930100,0.003477325564068101,0.016372139222202486,-0.0023181107933112344,-0.5900039999999933,-0.6554879999999912,-0.008809023854347897,0.005215907210195603,0.009427254345819147,-0.004926073815969434,,
20,2012-10-02,69.730003,69.889999,68.32,68.709999,57.73709100000001,1645800,0.014845059159439122,0.017173628542768604,-0.005676015218687547,-1.3099980000000073,-1.2604899999999972,-0.0024450677113241337,0.006301842618277265,0.014194932530853466,0.0022849701977147863,,
21,2012-10-03,68.940002,68.989998,67.559998,67.779999,56.955612,2094700,0.017114237490620354,0.017851859218823485,-0.0032458100213310637,-1.9299999999999926,-1.7814790000000045,0.01221599014777186,0.015092940618071982,0.02718599922080278,0.019209210227341567,,
22,2012-10-04,67.639999,68.739998,67.559998,68.150002,57.266529000000006,2751500,-0.007483536097328325,0.008657314492815482,-0.008657431880926492,-0.629997000000003,-0.6890829999999966,0.0044607130018867736,0.006647050428552959,0.01930052278893113,0.01580333555969693,,
23,2012-10-05,69.0,69.199997,67.769997,68.059998,57.190891,2313000,0.01381137272440136,0.016749912334702133,-0.004260961042049871,-1.0900040000000075,-1.075638000000005,0.0041728035313783884,0.005201301945380488,0.016514858943526445,0.017411128927744324,,
24,2012-10-08,67.410004,68.279999,67.300003,68.160004,57.274937,2118900,-0.01100352048101405,0.0017604899201590918,-0.012617384822923405,-0.8999939999999924,-0.9159539999999993,0.0001760035107978286,0.0019365506492632356,0.011991324609273324,0.016666601868157604,0.006138432738355126,
25,2012-10-09,68.33000200000001,68.879997,67.769997,67.970001,57.115276,2148900,0.005296468952531219,0.013388200479797163,-0.0029425334273570636,-1.1900030000000044,-1.1596609999999998,0.0007944651935494207,0.004604952117037708,0.011769873790841379,0.019126067101279398,0.010716471815264805,
26,2012-10-10,68.370003,68.470001,67.699997,68.099998,57.224514,1969600,0.0039648312471316505,0.005433230702884817,-0.005873729981607401,-0.870002999999997,-0.8907620000000023,-0.00017617327976993113,0.003641728447627779,0.0068233168915319276,0.016725428538191922,0.011500756872268925,
27,2012-10-11,69.010002,69.25,68.480003,68.620003,57.661469,2114700,0.005683459384284939,0.009180952673522924,-0.0020402214205673674,-0.4799950000000024,-0.5630450000000025,-0.0063830105049687,-0.004401089868795172,-0.0022928746690182855,0.007643495731121108,0.005800009073156254,
28,2012-10-12,68.849998,69.129997,68.08000200000001,68.339996,57.426173999999996,1241000,0.007462716269400982,0.01155986312905255,-0.003804419303741091,-1.2800069999999977,-1.2352950000000007,-0.0014924730168259792,-0.0007169491201023392,0.00022441519214222438,0.00888942911263868,0.010295634199334769,
29,2012-10-15,68.300003,68.709999,67.75,68.470001,57.535423,1558900,-0.0024828099535151305,0.0035051554913807514,-0.010515568708696188,-0.869995000000003,-0.8907509999999945,-0.0024828566893111415,-0.003417568228164636,-0.0025607545509844787,0.004936446546860873,0.009154354766257589,0.0009054860877442117
30,2012-10-16,68.760002,69.300003,68.610001,69.059998,58.031204,2807100,-0.004343990858499458,0.003475311424133043,-0.0065160297282371715,-0.4100030000000032,-0.5042189999999991,-0.00784823075146901,-0.01142481932883932,-0.010116785696981823,-0.005111478572588202,0.0008630420174644549,-0.005671374814307573
31,2012-10-17,70.32,71.41999799999999,69.970001,71.16999799999999,59.804230000000004,4941000,-0.01194320674281879,0.003512716130749327,-0.016860995275003288,1.1099999999999994,0.7730260000000015,-0.02863564503683136,-0.03597018648223094,-0.0359795588772297,-0.03461428789136656,-0.027432885975351318,-0.03154885386770223
32,2012-10-18,71.389999,72.58000200000001,71.32,71.860001,60.384052000000004,2807100,-0.006540523148614974,0.010019496103263581,-0.007514625556434451,-0.30999699999999564,-0.42017799999999994,-0.028945201378441365,-0.04006402950091814,-0.04250859853638633,-0.04269415262045417,-0.03602005905900263,-0.037781818288591396
33,2012-10-19,72.269997,72.360001,71.059998,71.139999,59.779026,3598900,0.01588414416480388,0.017149311458382055,-0.0011245572269408255,-1.7200019999999938,-1.6050260000000023,-0.011245426078794418,-0.026019104948258542,-0.030446997897764838,-0.032168959546934994,-0.02690468803633239,-0.026431442129577265
