,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio
0,2012-09-04,71.5,71.5,70.400002,70.870003,62.269939,3916400,0.008889473307910123,0.008889473307910123,-0.0066318749838347735,0.0,0.0,,,,,,
1,2012-09-05,71.379997,72.050003,71.110001,71.91999799999999,63.192505000000004,4946900,-0.007508356716027564,0.0018076335319143766,-0.011262472504518062,0.04999499999999557,-0.07743399999999667,,,,,,
2,2012-09-06,72.370003,73.269997,72.370003,72.82,63.983288,4358800,-0.006179579785773104,0.006179579785773326,-0.006179579785773104,-0.09999799999999937,-0.20921700000000243,,,,,,
3,2012-09-07,72.870003,73.029999,72.550003,72.889999,64.044792,3080400,-0.00027433118773956267,0.0019207024546672447,-0.004664508226979058,-0.9300009999999901,-0.9384960000000007,,,,,,
4,2012-09-10,72.309998,72.32,70.809998,71.08000200000001,62.454441,8354500,0.017304388933472303,0.017445103617188762,-0.0037985930276143165,-2.8099969999999956,-2.5903509999999983,0.01176137276979805,,,,,
5,2012-09-11,71.190002,71.66999799999999,71.150002,71.269997,62.621371999999994,3951300,-0.001122421823590014,0.0056124739278435865,-0.0016836678132595706,-0.8100050000000039,-0.8330690000000089,0.010186645581028886,,,,,
6,2012-09-12,71.43,71.68,70.800003,70.959999,62.349003,4400800,0.006623464016678016,0.010146575678503078,-0.0022547350937813793,-1.3099980000000073,-1.2723689999999905,0.011894030607300321,,,,,
7,2012-09-13,70.68,71.989998,70.440002,71.58000200000001,62.893756999999994,5314100,-0.012573372099095481,0.0057278009017098785,-0.015926235933885535,-0.3799969999999888,-0.4552460000000096,-0.00033531991239676984,,,,,
8,2012-09-14,72.019997,72.43,71.0,71.279999,62.63018,6530200,0.010381565802210613,0.01613357205574606,-0.0039281566207653995,-1.3000030000000038,-1.2635769999999908,-0.000645331097717694,,,,,
9,2012-09-17,70.769997,70.82,69.889999,69.91999799999999,61.435223,6917200,0.012156736617755737,0.01287188251921867,-0.00042904749510985773,-2.360001000000011,-2.1949570000000023,0.015474843119989812,0.022010894508320833,,,,
10,2012-09-18,69.860001,70.459999,69.559998,70.449997,61.900890000000004,5490300,-0.008374677432562594,0.00014197303656371396,-0.012633059444984829,-0.47000099999999634,-0.5343329999999966,0.005507480717138913,0.013726077234609502,,,,
11,2012-09-19,70.739998,70.739998,69.879997,69.900002,61.417632999999995,5193400,0.012017109813530436,0.012017109813530436,-0.00028619455547362893,-1.5499949999999956,-1.483257000000009,0.010386231462482742,0.018812553109798236,,,,
12,2012-09-20,69.349998,69.860001,69.029999,69.849998,61.373692000000005,4875100,-0.007158196339533185,0.00014320687596858228,-0.011739427680441672,-1.0500040000000013,-1.0439409999999896,0.006156060305112732,0.015289925992553188,,,,
13,2012-09-21,70.089996,70.150002,69.470001,69.970001,61.479137,13161000,0.0017149492394605836,0.00257254533982354,-0.007145919577734472,-0.879997000000003,-0.894555000000004,0.000685982554152087,0.00937542504822897,,,,
14,2012-09-24,69.449997,70.18,69.209999,70.029999,61.531868,5037900,-0.008282193463975407,0.002141953479108283,-0.011709267624007924,-0.9400019999999927,-0.9472689999999986,0.00014280165847213588,0.007011283835659965,0.013651301065990218,,,
15,2012-09-25,70.290001,70.489998,69.379997,69.379997,60.96073199999999,4085900,0.01311623002808715,0.015998862035119465,0.0,-1.6500020000000006,-1.5711360000000099,0.006428400393271971,0.013721565885913778,0.021716185238040087,,,
16,2012-09-26,69.339996,70.510002,69.309998,70.25,61.725166,5256400,-0.01295379359430604,0.003701096085409361,-0.013380811387900482,-0.12999700000000303,-0.2355659999999915,-0.005039160142348731,0.00015657366548027518,0.007478045077105477,,,
17,2012-09-27,70.400002,70.550003,69.709999,70.099998,61.593376,4147700,0.00427965775405581,0.006419472365748247,-0.005563466635191694,-1.1500020000000006,-1.1317900000000023,-0.0021968474235904978,0.00018546220215287512,0.007047092925737353,,,
18,2012-09-28,69.75,70.050003,69.18,69.599998,61.154056999999995,4057500,0.0021552012113563723,0.006465589266252625,-0.006034454196392258,-1.5,-1.4393190000000047,0.0039080518364384975,0.004956908188416875,0.011130284802594259,,,
19,2012-10-01,69.860001,70.66999799999999,69.800003,70.010002,61.51429399999999,4012100,-0.002142565286600062,0.009427167278184045,-0.00299955712042399,-0.5899959999999993,-0.6397630000000021,-0.0020283244671238654,-0.0007999257020446793,0.00418983657030414,0.009948542066889221,,
20,2012-10-02,70.110001,70.300003,69.199997,69.529999,61.092532999999996,3077900,0.00834175188180275,0.01107441408132348,-0.004746181572647612,-1.4800029999999964,-1.4217609999999965,0.005292685247989093,0.004774923123470609,0.009453956701480637,0.01595714462760167,,
21,2012-10-03,69.900002,70.0,69.360001,69.860001,61.382473,3106400,0.0005725880250131432,0.0020039936730031904,-0.007157171383378569,-0.6699980000000068,-0.7100599999999986,-0.0005725937507500278,-2.8653019916280442e-05,0.003635820159807901,0.00968362997876282,,
22,2012-10-04,70.239998,70.379997,69.720001,69.940002,61.452766000000004,2818300,0.004289333591954936,0.006291034993107347,-0.003145567539446281,-0.91999899999999,-0.9297069999999934,-0.002173314207225663,-0.0010437846427286956,0.0009245648386837502,0.006469795354023367,,
23,2012-10-05,70.260002,71.25,70.209999,70.889999,62.287482999999995,3741600,-0.008886965846903183,0.005078304486927587,-0.009592326274401652,-0.050003000000003794,-0.1652830000000094,-0.011905747099813069,-0.01313301612544826,-0.012855592413442474,-0.008428544342341082,,
24,2012-10-08,70.720001,71.190002,70.550003,70.57,62.006313,2838800,0.002125563270511499,0.008785631288082962,-0.000283364035709055,-1.31999900000001,-1.281169999999996,-0.005838172027773703,-0.007892877993481595,-0.007765345992159056,-0.004293617684568374,0.0003797591044354398,
25,2012-10-09,70.699997,71.209999,70.360001,70.639999,62.067837,4116600,0.000849348822895557,0.008069082786934745,-0.003963731652940838,-0.9300009999999901,-0.9384760000000014,-0.0036806172661469905,-0.007092287756119697,-0.00856926210696407,-0.005726210443462998,-0.0007417831362088734,
26,2012-10-10,70.800003,71.300003,70.230003,70.339996,61.804230000000004,3642600,0.006539764375306456,0.013648095743423294,-0.0015637333843465662,-1.3000030000000038,-1.2636069999999933,0.0019335116254484142,-0.0027295509087034153,-0.003923752474102482,-0.001926310174939605,0.0026216003765480167,
27,2012-10-11,70.900002,71.550003,70.800003,70.83000200000001,62.23478299999999,3183200,0.0009882817735906713,0.010165198075244852,-0.0004235352132279102,-0.5099939999999918,-0.5694470000000109,-0.0024848622762995154,-0.008598082490524406,-0.009892264768443182,-0.009360477640534492,-0.005438409559836321,
28,2012-10-12,71.08000200000001,72.239998,71.0,71.849998,63.130993000000004,4345600,-0.010716715677570265,0.0054279750988996955,-0.011830174302858043,0.01999599999999191,-0.10378999999998939,-0.01397354249056515,-0.01954068530384634,-0.02220364710378997,-0.023027122422467183,-0.020136376343392604,
